insertId,jsonPayload.class,jsonPayload.message,jsonPayload.filename,jsonPayload.method,jsonPayload.container,jsonPayload.container_logname,jsonPayload.application,jsonPayload.thread,resource.type,resource.labels.project_id,resource.labels.region,resource.labels.cluster_name,resource.labels.cluster_uuid,timestamp,severity,"labels.""compute.googleapis.com/zone""","labels.""compute.googleapis.com/resource_name""","labels.""compute.googleapis.com/resource_id""",logName,receiveTimestamp
vh4ips7hafhp2ks0l,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:53:18.742Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:53:19.140722362Z
vh4ips7hafhp2ks0k,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:53:13.740Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:53:19.140722362Z
vh4ips7hafhp2ks0j,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:53:08.738Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:53:09.024829921Z
vh4ips7hafhp2ks0i,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:53:03.736Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:53:09.024829921Z
vh4ips7hafhp2ks0h,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Queue Info Request	TARGET=ClientRMService	RESULT=SUCCESS	QUEUENAME=root	INCLUDEAPPS=false	INCLUDECHILDQUEUES=true	RECURSIVE=true",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:53:01.332Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:53:01.965667702Z
vh4ips7hafhp2ks0g,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:58.733Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:53:01.965667702Z
vh4ips7hafhp2ks0f,org.apache.hadoop.mapreduce.v2.hs.JobHistory,Starting scan to move intermediate done files,mapred-mapred-historyserver-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:56.080Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/mapred-mapred-historyserver,2019-12-10T08:53:01.965667702Z
vh4ips7hafhp2ks0e,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:53.731Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:53.895753311Z
vh4ips7hafhp2ks0d,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:48.729Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:53.895753311Z
vh4ips7hafhp2ks0c,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:43.727Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:44.782814498Z
vh4ips7hafhp2ks0b,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:38.725Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:44.782814498Z
vh4ips7hafhp2ks0a,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:33.723Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:34.755641893Z
vh4ips7hafhp2kr9z,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Queue Info Request	TARGET=ClientRMService	RESULT=SUCCESS	QUEUENAME=root	INCLUDEAPPS=false	INCLUDECHILDQUEUES=true	RECURSIVE=true",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:31.332Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:34.755641893Z
vh4ips7hafhp2kr9y,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:28.721Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:34.755641893Z
vh4ips7hafhp2kr9x,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:23.719Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:24.667986527Z
vh4ips7hafhp2kr9w,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:18.717Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:24.667986527Z
vh4ips7hafhp2kr9v,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:13.715Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:14.555028619Z
vh4ips7hafhp2kr9u,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:08.713Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:14.555028619Z
vh4ips7hafhp2kr9t,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:03.711Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:04.511314181Z
vh4ips7hafhp2kr9s,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Queue Info Request	TARGET=ClientRMService	RESULT=SUCCESS	QUEUENAME=root	INCLUDEAPPS=false	INCLUDECHILDQUEUES=true	RECURSIVE=true",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:52:01.332Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:04.511314181Z
vh4ips7hafhp2kr9r,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:51:58.708Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:52:04.511314181Z
vh4ips7hafhp2kr9q,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:51:53.706Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:51:54.473012337Z
vh4ips7hafhp2kr9p,org.apache.hadoop.yarn.server.resourcemanager.RMAuditLogger,"USER=root	IP=10.138.0.46	OPERATION=Get Applications Request	TARGET=ClientRMService	RESULT=SUCCESS",yarn-yarn-resourcemanager-w261-final-project-m.log,,,,,,cloud_dataproc_cluster,w261-finateam10,us-west1,w261-final-project,edff4d62-42db-4e3f-b8b8-2efbb28b7422,2019-12-10T08:51:48.703Z,INFO,us-west1-b,w261-final-project-m,2747357334388013108,projects/w261-finateam10/logs/yarn-yarn-resourcemanager,2019-12-10T08:51:54.473012337Z
